titre,ville,prix,surface,url,code_ville,page
T3 de 80 m² a vendre / grenoble marechal joffre,GRENOBLE,182 000 €,80 m²,https://www.etreproprio.com/immobilier-23944701-vente-t3-de-80-m-a-vendre-grenoble-marechal-joffre-grenoble,thflcpo.lc38185,3
Appartement 165m² à grenoble,GRENOBLE,475 000 €,165 m²,https://www.etreproprio.com/immobilier-23937250-vente-appartement-165m-a-grenoble-grenoble,thflcpo.lc38185,4
Studio belle vue copropriété de standing,GRENOBLE,83 000 €,25 m²,https://www.etreproprio.com/immobilier-23944699-vente-studio-belle-vue-copropriete-de-standing-grenoble,thflcpo.lc38185,4
Appartement 54m² à grenoble,GRENOBLE,95 000 €,54 m²,https://www.etreproprio.com/immobilier-23580857-vente-appartement-54m-a-grenoble-grenoble,thflcpo.lc38185,4
Grenoble - 3 pièces + cuisine,GRENOBLE,109 000 €,53 m²,https://www.etreproprio.com/immobilier-23146484-vente-grenoble-3-pieces-cuisine-grenoble,thflcpo.lc38185,4
Exclusivite grenoble secteur vigny musset - gendarmerie,GRENOBLE,85 000 €,58 m²,https://www.etreproprio.com/immobilier-23944519-vente-exclusivite-grenoble-secteur-vigny-musset-gendarmerie-grenoble,thflcpo.lc38185,4
Appartement t4 de 108 m² situé à grenoble,GRENOBLE,230 000 €,108 m²,https://www.etreproprio.com/immobilier-23946056-vente-appartement-t4-de-108-m-situe-a-grenoble-grenoble,thflcpo.lc38185,4
Appartement 19m² à grenoble,GRENOBLE,35 000 €,19 m²,https://www.etreproprio.com/immobilier-22991865-vente-appartement-19m-a-grenoble-grenoble,thflcpo.lc38185,4
Appartement 66m² à grenoble,GRENOBLE,149 000 €,66 m²,https://www.etreproprio.com/immobilier-23942929-vente-appartement-66m-a-grenoble-grenoble,thflcpo.lc38185,4
Appartement t3 lumineux avec balcon et vue imprenable ! grenoble,GRENOBLE,189 000 €,69 m²,https://www.etreproprio.com/immobilier-23938414-vente-appartement-t3-lumineux-avec-balcon-et-vue-imprenable-grenoble-grenoble,thflcpo.lc38185,4
"T3 rénové, emplacement idéal",GRENOBLE,169 000 €,67 m²,https://www.etreproprio.com/immobilier-23945558-vente-t3-renove-emplacement-ideal-grenoble,thflcpo.lc38185,4
Appartement 66m² à grenoble,GRENOBLE,210 000 €,66 m²,https://www.etreproprio.com/immobilier-23942551-vente-appartement-66m-a-grenoble-grenoble,thflcpo.lc38185,4
T2 exceptionnel terrasse parking,GRENOBLE,110 000 €,32 m²,https://www.etreproprio.com/immobilier-23736258-vente-t2-exceptionnel-terrasse-parking-grenoble,thflcpo.lc38185,4
Appartement 88m² à grenoble,GRENOBLE,299 000 €,89 m²,https://www.etreproprio.com/immobilier-23942928-vente-appartement-88m-a-grenoble-grenoble,thflcpo.lc38185,4
Studio proche gare et gem loué,GRENOBLE,71 000 €,19 m²,https://www.etreproprio.com/immobilier-23792218-vente-studio-proche-gare-et-gem-loue-grenoble,thflcpo.lc38185,4
Grenoble duplex avec garage,GRENOBLE,230 000 €,96 m²,https://www.etreproprio.com/immobilier-23943520-vente-grenoble-duplex-avec-garage-grenoble,thflcpo.lc38185,4
Appartement 33m² à grenoble,GRENOBLE,80 000 €,34 m²,https://www.etreproprio.com/immobilier-23938422-vente-appartement-33m-a-grenoble-grenoble,thflcpo.lc38185,4
Grenoble standing superbe t3 80 m2 vue belledonne + vercors,GRENOBLE,200 000 €,81 m²,https://www.etreproprio.com/immobilier-23943704-vente-grenoble-standing-superbe-t3-80-m2-vue-belledonne-vercors-grenoble,thflcpo.lc38185,4
Appartement 83m² à grenoble,GRENOBLE,198 188 €,83 m²,https://www.etreproprio.com/immobilier-23937691-vente-appartement-83m-a-grenoble-grenoble,thflcpo.lc38185,4
Dpt (38) - a vendre - appartement - grenoble - hypercentre,GRENOBLE,180 000 €,66 m²,https://www.etreproprio.com/immobilier-23937090-vente-dpt-38-a-vendre-appartement-grenoble-hypercentre-grenoble,thflcpo.lc38185,4
T4 lumineux avec balcon – investissement,GRENOBLE,142 000 €,74 m²,https://www.etreproprio.com/immobilier-23935307-vente-t4-lumineux-avec-balcon-investissement-grenoble,thflcpo.lc38185,4
Appartement 183m² à grenoble,GRENOBLE,650 000 €,183 m²,https://www.etreproprio.com/immobilier-23932255-vente-appartement-183m-a-grenoble-grenoble,thflcpo.lc38185,5
Grenoble centre/caserne de bonne -bel appartement t3+ de 101m² avec balcons,GRENOBLE,285 000 €,101 m²,https://www.etreproprio.com/immobilier-23932797-vente-grenoble-centrecaserne-de-bonne-bel-appartement-t3-de-101m-avec-balcons-grenoble,thflcpo.lc38185,5
Appartement t3 de 60 m² – secteur privilégié en plein centre de grenoble,GRENOBLE,125 000 €,60 m²,https://www.etreproprio.com/immobilier-22576097-vente-appartement-t3-de-60-m-secteur-privilegie-en-plein-centre-de-grenoble-grenoble,thflcpo.lc38185,5
Appartement 82m² à grenoble,GRENOBLE,308 288 €,82 m²,https://www.etreproprio.com/immobilier-23935765-vente-appartement-82m-a-grenoble-grenoble,thflcpo.lc38185,5
Appartement 68m² à grenoble,GRENOBLE,230 000 €,68 m²,https://www.etreproprio.com/immobilier-23935754-vente-appartement-68m-a-grenoble-grenoble,thflcpo.lc38185,5
Appartement 101m² à grenoble,GRENOBLE,331 000 €,101 m²,https://www.etreproprio.com/immobilier-23935766-vente-appartement-101m-a-grenoble-grenoble,thflcpo.lc38185,5
Appartement 47m² à grenoble,GRENOBLE,239 000 €,47 m²,https://www.etreproprio.com/immobilier-23935763-vente-appartement-47m-a-grenoble-grenoble,thflcpo.lc38185,5
Appartement 46m² à grenoble,GRENOBLE,182 900 €,46 m²,https://www.etreproprio.com/immobilier-23935755-vente-appartement-46m-a-grenoble-grenoble,thflcpo.lc38185,5
Appartement grenoble,GRENOBLE,172 000 €,64 m²,https://www.etreproprio.com/immobilier-22395529-vente-appartement-grenoble-grenoble,thflcpo.lc38185,5
Commerce 772m² à grenoble,GRENOBLE,583 000 €,772 m²,https://www.etreproprio.com/immobilier-23931493-vente-commerce-772m-a-grenoble-grenoble,thflcpo.lc38185,5
T2 dans résidence de standing,GRENOBLE,115 000 €,37 m²,https://www.etreproprio.com/immobilier-23693838-vente-t2-dans-residence-de-standing-grenoble,thflcpo.lc38185,5
Appartement 55m² à grenoble,GRENOBLE,89 000 €,56 m²,https://www.etreproprio.com/immobilier-22766474-vente-appartement-55m-a-grenoble-grenoble,thflcpo.lc38185,5
Appartement 47m² à grenoble,GRENOBLE,199 000 €,47 m²,https://www.etreproprio.com/immobilier-23935760-vente-appartement-47m-a-grenoble-grenoble,thflcpo.lc38185,5
Appartement grenoble 4 pièce(s) 66 m2,GRENOBLE,129 000 €,66 m²,https://www.etreproprio.com/immobilier-23930849-vente-appartement-grenoble-4-pieces-66-m2-grenoble,thflcpo.lc38185,5
Appartement 3 pièces 84m²,GRENOBLE,194 000 €,85 m²,https://www.etreproprio.com/immobilier-23935423-vente-appartement-3-pieces-84m-grenoble,thflcpo.lc38185,5
Grenoble préfecture / jardin des plantes - appartement t3 de 71.75 m2,GRENOBLE,207 000 €,72 m²,https://www.etreproprio.com/immobilier-23932796-vente-grenoble-prefecture-jardin-des-plantes-appartement-t3-de-7175-m2-grenoble,thflcpo.lc38185,5
Appartement 26m² à grenoble,GRENOBLE,102 800 €,26 m²,https://www.etreproprio.com/immobilier-23935756-vente-appartement-26m-a-grenoble-grenoble,thflcpo.lc38185,5
Appartement 2 pièces 56 m2,GRENOBLE,134 000 €,56 m²,https://www.etreproprio.com/immobilier-22418898-vente-appartement-2-pieces-56-m2-grenoble,thflcpo.lc38185,5
Appartement 53m² à grenoble,GRENOBLE,120 000 €,53 m²,https://www.etreproprio.com/immobilier-23231401-vente-appartement-53m-a-grenoble-grenoble,thflcpo.lc38185,5
Grenoble vigny musset,GRENOBLE,104 000 €,41 m²,https://www.etreproprio.com/immobilier-23466718-vente-grenoble-vigny-musset-grenoble,thflcpo.lc38185,5
Appartement 31m² à grenoble,GRENOBLE,77 000 €,31 m²,https://www.etreproprio.com/immobilier-23649315-vente-appartement-31m-a-grenoble-grenoble,thflcpo.lc38185,6
Appartement,GRENOBLE,115 000 €,49 m²,https://www.etreproprio.com/immobilier-22703733-vente-appartement-grenoble,thflcpo.lc38185,6
Appartement,GRENOBLE,159 000 €,74 m²,https://www.etreproprio.com/immobilier-22574125-vente-appartement-grenoble,thflcpo.lc38185,6
Vente appartement grenoble(38100) 170 000ï¿œ,GRENOBLE,170 000 €,118 m²,https://www.etreproprio.com/immobilier-23920336-vente-vente-appartement-grenoble38100-170-000i-oe-grenoble,thflcpo.lc38185,6
Fonds de commerce station de lavage à vendre proche de grenoble (38),GRENOBLE,360 000 €,798 m²,https://www.etreproprio.com/immobilier-21160698-vente-fonds-de-commerce-station-de-lavage-a-vendre-proche-de-grenoble-38-grenoble,thflcpo.lc38185,6
Appartement 108m² à grenoble,GRENOBLE,235 000 €,108 m²,https://www.etreproprio.com/immobilier-23922408-vente-appartement-108m-a-grenoble-grenoble,thflcpo.lc38185,6
Appartement 3 pièces à grenoble,GRENOBLE,139 000 €,66 m²,https://www.etreproprio.com/immobilier-23926897-vente-appartement-3-pieces-a-grenoble-grenoble,thflcpo.lc38185,6
Commerce 83m² à grenoble,GRENOBLE,115 000 €,83 m²,https://www.etreproprio.com/immobilier-23923919-vente-commerce-83m-a-grenoble-grenoble,thflcpo.lc38185,6
125m² à grenoble,GRENOBLE,154 000 €,125 m²,https://www.etreproprio.com/immobilier-23923920-vente-125m-a-grenoble-grenoble,thflcpo.lc38185,6
Appartement 116m² à grenoble,GRENOBLE,290 000 €,116 m²,https://www.etreproprio.com/immobilier-23822434-vente-appartement-116m-a-grenoble-grenoble,thflcpo.lc38185,6
Appartement 55m² à grenoble,GRENOBLE,100 000 €,55 m²,https://www.etreproprio.com/immobilier-23921858-vente-appartement-55m-a-grenoble-grenoble,thflcpo.lc38185,6
Appartement 84m² à grenoble,GRENOBLE,250 000 €,85 m²,https://www.etreproprio.com/immobilier-23461838-vente-appartement-84m-a-grenoble-grenoble,thflcpo.lc38185,6
Appartement 53m² à grenoble,GRENOBLE,118 000 €,53 m²,https://www.etreproprio.com/immobilier-22747486-vente-appartement-53m-a-grenoble-grenoble,thflcpo.lc38185,6
Appartement grenoble 3 pièce(s) 67.45 m2,GRENOBLE,215 000 €,67 m²,https://www.etreproprio.com/immobilier-23921839-vente-appartement-grenoble-3-pieces-6745-m2-grenoble,thflcpo.lc38185,6
Grenoble local hyper centre piétons restauration rapide,GRENOBLE,128 000 €,47 m²,https://www.etreproprio.com/immobilier-23924562-vente-grenoble-local-hyper-centre-pietons-restauration-rapide-grenoble,thflcpo.lc38185,6
appartement t2 - 7 chemin guilbaut avec garage,GRENOBLE,95 000 €,40 m²,https://www.etreproprio.com/immobilier-23925652-vente-appartement-t2-7-chemin-guilbaut-avec-garage-grenoble,thflcpo.lc38185,6
Grenoble quartier centre-gare / appartement t3 60 m²,GRENOBLE,159 000 €,60 m²,https://www.etreproprio.com/immobilier-23925651-vente-grenoble-quartier-centre-gare-appartement-t3-60-m-grenoble,thflcpo.lc38185,6
Appartement 66m² à grenoble,GRENOBLE,210 000 €,66 m²,https://www.etreproprio.com/immobilier-23671188-vente-appartement-66m-a-grenoble-grenoble,thflcpo.lc38185,6
Commerce 257m² à grenoble,GRENOBLE,231 300 €,257 m²,https://www.etreproprio.com/immobilier-23919579-vente-commerce-257m-a-grenoble-grenoble,thflcpo.lc38185,6
Appartement 76m² à grenoble,GRENOBLE,255 000 €,77 m²,https://www.etreproprio.com/immobilier-23923924-vente-appartement-76m-a-grenoble-grenoble,thflcpo.lc38185,6
Immeuble de rapport dijon,DIJON,299 000 €,92 m²,https://www.etreproprio.com/immobilier-23967801-vente-immeuble-de-rapport-dijon-dijon,thflcpo.lc21231,1
Appartement 54m² à dijon,DIJON,139 000 €,54 m²,https://www.etreproprio.com/immobilier-23734413-vente-appartement-54m-a-dijon-dijon,thflcpo.lc21231,1
Appartement 17m² à dijon,DIJON,70 000 €,18 m²,https://www.etreproprio.com/immobilier-23977101-vente-appartement-17m-a-dijon-dijon,thflcpo.lc21231,1
Appartement 38m² à dijon,DIJON,105 000 €,38 m²,https://www.etreproprio.com/immobilier-23971628-vente-appartement-38m-a-dijon-dijon,thflcpo.lc21231,1
Maison proche de dijon sud,DIJON,324 000 €,125 m²,https://www.etreproprio.com/immobilier-23969219-vente-maison-proche-de-dijon-sud-dijon,thflcpo.lc21231,1
Maison 111m² à dijon,DIJON,289 000 €,111 m²,https://www.etreproprio.com/immobilier-23977335-vente-maison-111m-a-dijon-dijon,thflcpo.lc21231,1
Appartement dijon 3 pièce(s) 51 m2,DIJON,169 500 €,51 m²,https://www.etreproprio.com/immobilier-23976347-vente-appartement-dijon-3-pieces-51-m2-dijon,thflcpo.lc21231,1
Dijon parc - appartement t5 de 96.04 m2,DIJON,331 800 €,96 m²,https://www.etreproprio.com/immobilier-23968432-vente-dijon-parc-appartement-t5-de-9604-m2-dijon,thflcpo.lc21231,1
Appartement d'architecte rénové,DIJON,145 000 €,57 m²,https://www.etreproprio.com/immobilier-23978198-vente-appartement-d-architecte-renove-dijon,thflcpo.lc21231,1
Appartement 25m² à dijon,DIJON,81 000 €,25 m²,https://www.etreproprio.com/immobilier-23977102-vente-appartement-25m-a-dijon-dijon,thflcpo.lc21231,1
Maison à dijon,DIJON,435 000 €,,https://www.etreproprio.com/immobilier-23969837-vente-maison-a-dijon-dijon,thflcpo.lc21231,1
Garage box extérieur,DIJON,15 000 €,13 m²,https://www.etreproprio.com/immobilier-23967499-vente-garage-box-exterieur-dijon,thflcpo.lc21231,1
Maison dijon quartier haut montchapet,DIJON,375 000 €,115 m²,https://www.etreproprio.com/immobilier-23416724-vente-maison-dijon-quartier-haut-montchapet-dijon,thflcpo.lc21231,1
Dijon republique - appartement t2,DIJON,140 500 €,42 m²,https://www.etreproprio.com/immobilier-23967301-vente-dijon-republique-appartement-t2-dijon,thflcpo.lc21231,1
Appartement 55m² à dijon,DIJON,125 000 €,55 m²,https://www.etreproprio.com/immobilier-23970921-vente-appartement-55m-a-dijon-dijon,thflcpo.lc21231,1
Appartement 51m² à dijon,DIJON,169 500 €,51 m²,https://www.etreproprio.com/immobilier-23977100-vente-appartement-51m-a-dijon-dijon,thflcpo.lc21231,1
"Secteur toison d'or et parc du chateau de pouilly, très agréable t1 en rez de jardin avec terrasse de 6m2",DIJON,102 900 €,26 m²,https://www.etreproprio.com/immobilier-23978409-vente-secteur-toison-d-or-et-parc-du-chateau-de-pouilly-tres-agreable-t1-en-rez-de-jardin-avec-terrasse-de-6m2-dijon,thflcpo.lc21231,1
Appartement toit terrasse dijon,DIJON,595 000 €,110 m²,https://www.etreproprio.com/immobilier-23965823-vente-appartement-toit-terrasse-dijon-dijon,thflcpo.lc21231,1
Appartement 100m² à dijon,DIJON,316 000 €,100 m²,https://www.etreproprio.com/immobilier-23963260-vente-appartement-100m-a-dijon-dijon,thflcpo.lc21231,1
"Prox tram, secteur  jean jaures,  murs commerciaux libres. possibilite de creer 2 appartements ou  un  local et un appartement.",DIJON,145 000 €,76 m²,https://www.etreproprio.com/immobilier-23959689-vente-prox-tram-secteur-jean-jaures-murs-commerciaux-libres-possibilite-de-creer-2-appartements-ou-un-local-et-un-appartement-dijon,thflcpo.lc21231,1
Appartement 87m² à dijon,DIJON,330 000 €,88 m²,https://www.etreproprio.com/immobilier-23950792-vente-appartement-87m-a-dijon-dijon,thflcpo.lc21231,2
Appartement 37m² à dijon,DIJON,145 000 €,38 m²,https://www.etreproprio.com/immobilier-23961063-vente-appartement-37m-a-dijon-dijon,thflcpo.lc21231,2
"Dijon centre ville : appartement t2, meublé, belles surfaces",DIJON,135 000 €,49 m²,https://www.etreproprio.com/immobilier-23961243-vente-dijon-centre-ville-appartement-t2-meuble-belles-surfaces-dijon,thflcpo.lc21231,2
Appartement 75m² à dijon,DIJON,219 000 €,75 m²,https://www.etreproprio.com/immobilier-23557611-vente-appartement-75m-a-dijon-dijon,thflcpo.lc21231,2
A vendre dijon montchapet - lot de 2 studios - dpe d - rendement immédiat,DIJON,95 000 €,11 m²,https://www.etreproprio.com/immobilier-23628206-vente-a-vendre-dijon-montchapet-lot-de-2-studios-dpe-d-rendement-immediat-dijon,thflcpo.lc21231,2
Appartement 3 pièces 71m2 - dijon centre - résidence récente,DIJON,200 000 €,71 m²,https://www.etreproprio.com/immobilier-23951477-vente-appartement-3-pieces-71m2-dijon-centre-residence-recente-dijon,thflcpo.lc21231,2
Dijon montmuzard t2 résidence avec piscine !,DIJON,69 000 €,51 m²,https://www.etreproprio.com/immobilier-23957475-vente-dijon-montmuzard-t2-residence-avec-piscine-dijon,thflcpo.lc21231,2
Dijon - victor hugo - grand t2 à rénover avec garage,DIJON,130 000 €,58 m²,https://www.etreproprio.com/immobilier-23957477-vente-dijon-victor-hugo-grand-t2-a-renover-avec-garage-dijon,thflcpo.lc21231,2
Dijon montmuzard t2 résidence avec piscine !,DIJON,119 000 €,51 m²,https://www.etreproprio.com/immobilier-23957476-vente-dijon-montmuzard-t2-residence-avec-piscine-dijon,thflcpo.lc21231,2
Appartement 64m² à dijon,DIJON,179 000 €,65 m²,https://www.etreproprio.com/immobilier-23496241-vente-appartement-64m-a-dijon-dijon,thflcpo.lc21231,2
Centre ville. charmant studio,DIJON,77 000 €,20 m²,https://www.etreproprio.com/immobilier-23951648-vente-centre-ville-charmant-studio-dijon,thflcpo.lc21231,2
Square du creux d'enfer t5 lumineux – 3 chambres – balcon – sans vis-à-vis – petite copropriété,DIJON,192 000 €,87 m²,https://www.etreproprio.com/immobilier-23952715-vente-square-du-creux-d-enfer-t5-lumineux-3-chambres-balcon-sans-vis-a-vis-petite-copropriete-dijon,thflcpo.lc21231,2
Pour investisseurs appartement type 2 vendu loué près wilson,DIJON,125 000 €,45 m²,https://www.etreproprio.com/immobilier-23953399-vente-pour-investisseurs-appartement-type-2-vendu-loue-pres-wilson-dijon,thflcpo.lc21231,2
Maison dijon - 4 chambres - sous sol,DIJON,325 000 €,134 m²,https://www.etreproprio.com/immobilier-23953892-vente-maison-dijon-4-chambres-sous-sol-dijon,thflcpo.lc21231,2
"Appartement à vendre 3 pièces dijon/maladiére - t3 lumineux de 72 m², terrasse, jardin privatif 60m², grand garage fermé",DIJON,229 900 €,72 m²,https://www.etreproprio.com/immobilier-23952113-vente-appartement-a-vendre-3-pieces-dijonmaladiere-t3-lumineux-de-72-m-terrasse-jardin-privatif-60m-grand-garage-ferme-dijon,thflcpo.lc21231,2
Maison 83m² à dijon,DIJON,245 000 €,84 m²,https://www.etreproprio.com/immobilier-22961604-vente-maison-83m-a-dijon-dijon,thflcpo.lc21231,2
Appartement 84m² à dijon,DIJON,245 000 €,84 m²,https://www.etreproprio.com/immobilier-23381932-vente-appartement-84m-a-dijon-dijon,thflcpo.lc21231,2
Appartement 62m² à dijon,DIJON,135 000 €,62 m²,https://www.etreproprio.com/immobilier-23949811-vente-appartement-62m-a-dijon-dijon,thflcpo.lc21231,2
Dijon - appartement duplex 3 pièces 53m²,DIJON,118 000 €,53 m²,https://www.etreproprio.com/immobilier-23168107-vente-dijon-appartement-duplex-3-pieces-53m-dijon,thflcpo.lc21231,2
Appartement  2 pièce(s),DIJON,140 000 €,38 m²,https://www.etreproprio.com/immobilier-23959563-vente-appartement-2-pieces-dijon,thflcpo.lc21231,2
